Date,Product,Weight,Time
21.08.2018,Water,250,21.40
21.08.2018,Mineral water (Esentuki 4),250,21.45
21.08.2018,Peanuts / Almond Nuts,15,21.45
21.08.2018,Cheese,60,23.30
21.08.2018,Bread,60,23.30
21.08.2018,Pumpkin seeds,20,23.30
21.08.2018,Peanuts / Almond Nuts,10,23.30
21.08.2018,Fruit tea,150,23.30
22.08.2018,Water,300,7.50
22.08.2018,Water,300,8.45
22.08.2018,Oatmeal,195,10.05
22.08.2018,Fruit tea,125,10.05
22.08.2018,Fruit tea,125,11.20
22.08.2018,Water,300,11.50
22.08.2018,Water,300,12.55
22.08.2018,Peanuts / Almond Nuts,12,12.55
22.08.2018,Water,300,13.55
22.08.2018,Peanuts / Almond Nuts,10,13.55
22.08.2018,Pilaf without meat,280,15.30
22.08.2018,Meat,20,15.30
22.08.2018,Mors,250,15.30
22.08.2018,Bread,95,16.10
22.08.2018,Milk,250,16.10
22.08.2018,Mineral water (Esentuki 4),250,17.00
22.08.2018,Water,250,17.50
22.08.2018,Apple,233,17.55
22.08.2018,Water,250,18.55
22.08.2018,Pear,130,19.40
22.08.2018,Water,250,20.00
22.08.2018,Water,250,21.00
22.08.2018,Water,250,22.00
22.08.2018,Peanuts / Almond Nuts,5,22.00
22.08.2018,Cheese,55,23.30
22.08.2018,Cookie,10,23.30
23.08.2018,Water,300,6.30
23.08.2018,Water,300,7.50
23.08.2018,Oatmeal,198,9.45
23.08.2018,Fruit tea,250,9.45
23.08.2018,Water,200,14.00
23.08.2018,Chicken wings,81,14.50
23.08.2018,Fried potato,100,14.50
23.08.2018,Latte,400,14.50
23.08.2018,Apple pie,73,14.50
23.08.2018,Watermelon,860,17.00
23.08.2018,Brownie,58,18.40
23.08.2018,Pear,204,18.40
23.08.2018,Water,300,19.05
23.08.2018,Peanuts / Almond Nuts,5,19.05
23.08.2018,Water,300,20.05
23.08.2018,Bread,34,20.05
23.08.2018,Zucchini fritters,148,21.30
23.08.2018,Sour cream,30,21.30
23.08.2018,Apricots / peaches / nectarines,168,21.30
23.08.2018,Water,250,22.30
24.08.2018,Water,300,7.55
24.08.2018,Water,300,9.00
24.08.2018,Latte,400,12.30
24.08.2018,Cheesecakes,210,12.30
24.08.2018,Water,300,14.35
24.08.2018,Apple,87,14.40
24.08.2018,Watermelon,407,15.10
24.08.2018,Water,300,16.10
24.08.2018,Bread,30,16.15
24.08.2018,Water,300,17.20
24.08.2018,Water,300,18.20
24.08.2018,Water,300,19.25
24.08.2018,Brownie,50,19.00
24.08.2018,Bread,30,19.00
24.08.2018,Fruit tea,50,19.15
24.08.2018,Pilaf without meat,150,20.45
24.08.2018,Meat,29,20.45
24.08.2018,Apple,80,22.00
24.08.2018,Plum,80,22.00
24.08.2018,Red wine,475,22.30
24.08.2018,Ice cream,50,22.50
25.08.2018,Water,300,7.55
25.08.2018,Water,300,9.05
25.08.2018,Scrambled eggs,110,11.10
25.08.2018,Bread,30,11.10
25.08.2018,Bun,80,11.10
25.08.2018,Fruit tea,250,11.10
26.08.2018,Water,300,13.20
26.08.2018,Apple,104,13.45
26.08.2018,Dried apricots,34,14.00
26.08.2018,Water,300,14.20
26.08.2018,Apple,87,14.45
26.08.2018,Peanuts / Almond Nuts,5,14.45
26.08.2018,Water,300,15.30
26.08.2018,Water,250,16.35
26.08.2018,Zucchini fritters,130,17.35
26.08.2018,Plum,90,17.35
26.08.2018,Water,250,17.40
26.08.2018,Latte,200,19.10
26.08.2018,Cookie,100,19.10
26.08.2018,Water,250,21.30
26.08.2018,Ice cream,105,22.35
26.08.2018,Curd,130,23.55
26.08.2018,Zucchini fritters,110,23.55
27.08.2018,Water,300,8.30
27.08.2018,Water,300,9.40
27.08.2018,Scrambled eggs,100,10.50
27.08.2018,Bread,50,10.50
27.08.2018,Fruit tea,250,10.50
27.08.2018,Water,300,12.05
27.08.2018,Peanuts / Almond Nuts,5,12.05
27.08.2018,Water,300,13.05
27.08.2018,Peanuts / Almond Nuts,5,13.05
27.08.2018,Chocolate/candy,10,13.30
27.08.2018,Patty with cabbage,350,14.30
27.08.2018,Ice cream,100,14.40
27.08.2018,Latte,350,14.40
27.08.2018,Apple,132,15.55
27.08.2018,Water,300,16.10
27.08.2018,Water,300,17.05
27.08.2018,Plum,72,17.10
27.08.2018,Water,300,18.05
27.08.2018,Dried apricots,30,18.55
27.08.2018,Apple,72,19.00
27.08.2018,Water,250,19.10
27.08.2018,Pilaf without meat,109,20.20
27.08.2018,Meat,9,20.20
27.08.2018,Vegetable salad,150,20.20
27.08.2018,Water,250,20.30
27.08.2018,Water,250,21.40
27.08.2018,Bread,54,21.50
27.08.2018,Curd,130,23.55
28.08.2018,Water,300,7.30
28.08.2018,Water,300,9.05
28.08.2018,Oatmeal,200,10.50
28.08.2018,Fruit tea,250,10.50
28.08.2018,Water,200,13.00
28.08.2018,Chicken wings,106,14.00
28.08.2018,Latte,500,14.00
28.08.2018,Apple pie,80,14.00
28.08.2018,Water,300,16.00
28.08.2018,Water,300,19.55
28.08.2018,Apple,181,20.25
28.08.2018,Pumpkin seeds,20,21.00
28.08.2018,Dried apricots,29,21.00
28.08.2018,Water,300,21.05
28.08.2018,Dumplings with potatoes,136,21.20
28.08.2018,Bread,64,21.20
28.08.2018,Plum,84,21.20
28.08.2018,Water,300,22.20
28.08.2018,Chocolate/candy,10,23.30
28.08.2018,Curd,130,23.50
29.08.2018,Water,300,8.50
29.08.2018,Water,300,10.15
29.08.2018,Oatmeal,200,11.10
29.08.2018,Fruit tea,250,11.10
29.08.2018,Cookie,8,11.10
29.08.2018,Water,300,12.05
29.08.2018,Plum,96,12.10
29.08.2018,Water,300,13.05
29.08.2018,Apple,113,13.25
29.08.2018,Peanuts / Almond Nuts,10,13.35
29.08.2018,Apple,76,13.55
29.08.2018,Water,300,14.05
29.08.2018,Vegetable salad,60,15.15
29.08.2018,Bread,50,15.15
29.08.2018,Mors,250,15.15
29.08.2018,Chicken cutlet,100,15.15
29.08.2018,Mashed potatoes,80,15.15
29.08.2018,Water,300,16.45
29.08.2018,Ice cream,80,16.50
29.08.2018,Apple,137,17.50
29.08.2018,Water,300,17.45
29.08.2018,Latte,300,19.05
29.08.2018,Brownie,68,19.05
29.08.2018,Pear,146,19.50
29.08.2018,Water,250,20.10
29.08.2018,Water,250,22.25
29.08.2018,Chocolate/candy,10,23.20
29.08.2018,Curd,130,23.55
30.08.2018,Water,300,8.30
30.08.2018,Water,300,9.40
30.08.2018,Oatmeal,202,10.50
30.08.2018,Fruit tea,250,10.50
30.08.2018,Cookie,8,10.50
30.08.2018,Water,300,12.40
30.08.2018,Melon,360,12.50
30.08.2018,Water,300,15.20
30.08.2018,Water,300,16.20
30.08.2018,Gym,1,16.20
30.08.2018,Melon,240,16.50
30.08.2018,Bread,68,17.00
30.08.2018,Ice cream,75,17.10
30.08.2018,Dried apricots,27,17.20
30.08.2018,Water,300,17.25
30.08.2018,Water,300,18.20
30.08.2018,Mashed potatoes,137,19.10
30.08.2018,Meat cutlet,65,19.10
30.08.2018,Pear,155,19.10
30.08.2018,Water,300,19.20
30.08.2018,Water,300,20.25
30.08.2018,Pumpkin seeds,20,21.30
30.08.2018,Ice cream,78,21.40
30.08.2018,Curd,140,23.50
31.08.2018,Water,300,8.10
31.08.2018,Jelly,190,9.50
31.08.2018,Bread,45,9.50
31.08.2018,Fruit tea,250,9.50
31.08.2018,Water,100,11.00
31.08.2018,Latte,400,12.10
31.08.2018,Cookie,100,12.10
31.08.2018,Water,300,14.15
31.08.2018,Jelly,105,15.45
31.08.2018,Water,300,16.00
31.08.2018,Water,300,16.50
31.08.2018,Fried potato,101,18.25
31.08.2018,Meat,7,18.25
31.08.2018,Jelly,80,18.25
31.08.2018,Apricots / peaches / nectarines,132,18.25
31.08.2018,Water,300,18.30
31.08.2018,Latte,200,19.30
31.08.2018,Bread,50,21.00
31.08.2018,Chocolate/candy,20,21.00
31.08.2018,Red wine,375,21.00
31.08.2018,Water,300,21.50
31.08.2018,Water,250,23.30
01.09.2018,Water,300,8.15
01.09.2018,Water,300,9.20
01.09.2018,Scrambled eggs,168,11.35
01.09.2018,Black tea,300,11.35
01.09.2018,Bread,35,11.35
01.09.2018,Brownie,48,11.35
01.09.2018,Water,250,12.45
01.09.2018,Water,300,15.00
01.09.2018,Water,300,16.00
01.09.2018,Peanuts / Almond Nuts,10,16.05
01.09.2018,Plum,99,16.25
01.09.2018,Fried potato,110,16.40
01.09.2018,Meat,8,16.40
01.09.2018,Jelly,140,16.40
01.09.2018,Apple,137,16.40
01.09.2018,Water,300,17.15
01.09.2018,Water,300,18.20
01.09.2018,Melon,250,20.00
01.09.2018,Zucchini fritters,90,20.00
01.09.2018,Water,300,20.20
01.09.2018,Water,300,21.30
01.09.2018,Zucchini fritters,60,22.30
01.09.2018,Plum,32,23.15
01.09.2018,Peanuts / Almond Nuts,10,23.15
01.09.2018,Red wine,350,23.50
02.09.2018,Water,300,8.15
02.09.2018,Water,300,10.10
02.09.2018,Zucchini fritters,129,11.30
02.09.2018,Sour cream,15,11.30
02.09.2018,Latte,300,11.30
02.09.2018,Brownie,52,11.30
02.09.2018,Cookie,16,11.30
02.09.2018,Plum,29,11.30
02.09.2018,Apricots / peaches / nectarines,108,13.00
02.09.2018,Water,300,13.00
02.09.2018,Peanuts / Almond Nuts,10,13.00
02.09.2018,Jelly,75,14.20
02.09.2018,Plum,25,14.20
02.09.2018,Mineral water (Esentuki 4),250,14.20
02.09.2018,Water,200,15.00
02.09.2018,Water,200,16.00
02.09.2018,Water,200,17.00
02.09.2018,Gym,1,17.00
02.09.2018,Water,250,17.20
02.09.2018,Chocolate/candy,10,17.20
02.09.2018,Ice cream,80,17.35
02.09.2018,Water,250,18.05
02.09.2018,Fried potato,139,18.30
02.09.2018,Jelly,151,18.30
02.09.2018,Bread,35,18.30
02.09.2018,Apple,174,19.05
02.09.2018,Water,250,19.05
02.09.2018,Water,250,20.15
02.09.2018,Water,250,21.15
02.09.2018,Pumpkin seeds,20,22.20
02.09.2018,Dried apricots,31,22.20
02.09.2018,Cookie,10,22.20
02.09.2018,Water,250,22.20
02.09.2018,Zucchini fritters,68,23.30
02.09.2018,Curd,130,23.55
03.09.2018,Water,300,9.05
03.09.2018,Water,300,10.10
03.09.2018,Oatmeal,198,11.20
03.09.2018,Fruit tea,250,11.20
03.09.2018,Cookie,5,11.20
03.09.2018,Brownie,17,11.20
03.09.2018,Water,300,12.30
03.09.2018,Apple,95,13.10
03.09.2018,Peanuts / Almond Nuts,10,13.25
03.09.2018,Water,300,13.30
03.09.2018,Apricots / peaches / nectarines,138,13.50
03.09.2018,Chicken cutlet,200,15.25
03.09.2018,Water,300,16.15
03.09.2018,Ice cream,80,16.20
03.09.2018,Apple,132,16.25
03.09.2018,Water,300,17.30
03.09.2018,Water,300,19.20
03.09.2018,Water,300,20.00
03.09.2018,Meat,40,21.00
03.09.2018,Noodles,60,21.00
03.09.2018,Vegetable salad,109,21.00
03.09.2018,Plum,33,21.00
03.09.2018,Water,300,21.20
03.09.2018,Red wine,300,23.00
03.09.2018,Curd,130,23.55
04.09.2018,Water,300,7.55
04.09.2018,Water,300,9.30
04.09.2018,Oatmeal,202,10.30
04.09.2018,Fruit tea,250,10.30
04.09.2018,Plum,29,11.50
04.09.2018,Apple,194,12.10
04.09.2018,Mineral water (Esentuki 4),250,12.20
04.09.2018,Latte,300,13.30
04.09.2018,Brownie,30,13.30
04.09.2018,Cookie,10,13.30
04.09.2018,Water,300,15.30
04.09.2018,Water,300,16.30
04.09.2018,Gym,1,16.30
04.09.2018,Chocolate/candy,10,16.46
04.09.2018,Ice cream,120,17.00
04.09.2018,Plum,54,17.00
04.09.2018,Water,300,17.30
04.09.2018,Peanuts / Almond Nuts,8,18.00
04.09.2018,Bread,22,18.10
04.09.2018,Water,300,18.30
04.09.2018,Dumplings with potatoes,228,18.50
04.09.2018,Plum,62,18.50
04.09.2018,Water,300,19.30
04.09.2018,Water,250,20.30
04.09.2018,Water,250,22.10
04.09.2018,Sausage,80,22.10
04.09.2018,Jelly,40,22.10
04.09.2018,Bread,40,22.10
04.09.2018,Curd,130,23.55
05.09.2018,Water,300,8.30
05.09.2018,Water,300,10.00
05.09.2018,Oatmeal,202,11.00
05.09.2018,Fruit tea,250,11.00
05.09.2018,Water,300,12.00
05.09.2018,Water,300,13.30
05.09.2018,Vegetable salad,350,14.50
05.09.2018,Fish,50,14.50
05.09.2018,Scrambled eggs,60,14.50
05.09.2018,Latte,400,15.00
05.09.2018,Brownie,60,15.00
05.09.2018,Water,300,16.00
05.09.2018,Water,300,17.45
05.09.2018,Apricots / peaches / nectarines,264,18.10
05.09.2018,Water,300,18.40
05.09.2018,Water,300,19.40
05.09.2018,Fried potato,101,20.30
05.09.2018,Meat,30,20.30
05.09.2018,Bread,20,20.30
05.09.2018,Water,250,20.55
05.09.2018,Water,250,21.55
05.09.2018,Brownie,30,23.55
05.09.2018,Curd,130,23.55
06.09.2018,Water,300,7.30
06.09.2018,Scrambled eggs,94,8.40
06.09.2018,Fruit tea,300,8.40
06.09.2018,Bread,30,8.40
06.09.2018,Water,100,10.00
06.09.2018,Water,300,11.10
06.09.2018,Water,300,12.50
06.09.2018,Ham,100,13.14
06.09.2018,Bread,60,13.14
06.09.2018,Grapes,100,13.14
06.09.2018,Grapes,50,14.00
06.09.2018,Water,300,15.30
06.09.2018,Water,300,16.30
06.09.2018,Gym,1,16.30
06.09.2018,Water,300,17.05
06.09.2018,Ice cream,80,17.30
06.09.2018,Melon,200,17.30
06.09.2018,Water,300,18.15
06.09.2018,Zucchini fritters,90,18.20
06.09.2018,Apple,208,18.50
06.09.2018,Water,300,19.15
06.09.2018,Khachapuri,120,19.20
06.09.2018,Water,300,20.30
06.09.2018,Peanuts / Almond Nuts,10,20.30
06.09.2018,Khachapuri,60,20.30
06.09.2018,Fried potato,134,20.50
06.09.2018,Meat,10,20.50
06.09.2018,Fruit tea,150,20.50
06.09.2018,Water,200,21.50
06.09.2018,Pumpkin seeds,20,23.20
06.09.2018,Dried apricots,32,23.20
06.09.2018,Curd,130,23.55
07.09.2018,Water,300,7.55
07.09.2018,Water,300,9.00
07.09.2018,Oatmeal,202,10.30
07.09.2018,Fruit tea,250,10.30
07.09.2018,Cookie,5,10.30
07.09.2018,Brownie,42,10.30
07.09.2018,Pizza,200,14.25
07.09.2018,Water,300,14.25
07.09.2018,Ice cream,80,14.25
07.09.2018,Watermelon,358,15.00
07.09.2018,Water,300,15.40
07.09.2018,Water,300,16.45
07.09.2018,Latte,300,17.40
07.09.2018,Brownie,30,17.40
07.09.2018,Chocolate/candy,24,17.40
07.09.2018,Water,300,18.50
07.09.2018,Watermelon,327,19.47
07.09.2018,Pilaf without meat,130,21.00
07.09.2018,Chocolate/candy,50,21.00
07.09.2018,Red wine,375,21.20
07.09.2018,Strong alcohol,50,22.15
07.09.2018,Water,250,23.50
08.09.2018,Water,300,9.00
08.09.2018,Scrambled eggs,158,11.40
08.09.2018,Bread,40,11.40
08.09.2018,Brownie,30,11.40
08.09.2018,Black tea,250,11.40
08.09.2018,Water,250,12.15
08.09.2018,Water,250,13.30
08.09.2018,Water,300,14.25
08.09.2018,Fish,100,16.30
08.09.2018,Fried potato,60,16.30
08.09.2018,Latte,200,16.30
08.09.2018,Ice cream,60,16.30
08.09.2018,Water,300,17.10
08.09.2018,Water,300,18.05
08.09.2018,Water,300,19.05
08.09.2018,Plum,70,19.15
08.09.2018,Ham,50,19.25
08.09.2018,Bread,60,19.25
08.09.2018,Red wine,375,20.30
08.09.2018,Apple,238,20.30
08.09.2018,Brownie,20,20.30
08.09.2018,Water,300,21.00
08.09.2018,Water,300,22.00
08.09.2018,Water,250,22.50
08.09.2018,Curd,130,23.55
09.09.2018,Water,300,8.30
09.09.2018,Water,300,10.00
09.09.2018,Pizza,220,12.20
09.09.2018,Ham,60,12.20
09.09.2018,Orange juice,200,12.20
09.09.2018,Black tea,200,12.20
09.09.2018,Cookie,36,12.20
09.09.2018,Plum,30,12.20
09.09.2018,Water,300,13.10
09.09.2018,Latte,300,13.40
09.09.2018,Brownie,20,13.40
09.09.2018,Water,300,15.30
09.09.2018,Water,300,17.20
09.09.2018,Gym,1,17.20
09.09.2018,Pizza,79,17.50
09.09.2018,Apple,147,17.50
09.09.2018,Ham,55,17.50
09.09.2018,Water,300,18.10
09.09.2018,Chocolate/candy,16,19.00
09.09.2018,Water,300,19.10
09.09.2018,Bread,73,20.05
09.09.2018,Vegetable salad,200,20.10
09.09.2018,Water,300,20.10
09.09.2018,Cookie,10,21.40
09.09.2018,Water,250,21.40
09.09.2018,Curd,130,23.55
10.09.2018,Water,300,7.40
10.09.2018,Water,300,8.55
10.09.2018,Oatmeal,200,10.20
10.09.2018,Fruit tea,300,10.20
10.09.2018,Cookie,12,10.20
10.09.2018,Water,300,12.05
10.09.2018,Water,300,13.10
10.09.2018,Cookie,10,13.15
10.09.2018,Chicken wings,106,15.50
10.09.2018,Fried potato,100,15.50
10.09.2018,Latte,400,15.50
10.09.2018,Brownie,60,15.50
10.09.2018,Water,300,17.10
10.09.2018,Water,300,18.35
10.09.2018,Apple,186,18.35
10.09.2018,Bread,30,21.25
10.09.2018,Apricots / peaches / nectarines,157,21.25
10.09.2018,Dried apricots,33,21.25
10.09.2018,Peanuts / Almond Nuts,10,21.25
10.09.2018,Water,300,21.30
10.09.2018,Jelly,128,22.20
10.09.2018,Bread,30,22.20
10.09.2018,Peanuts / Almond Nuts,5,22.20
10.09.2018,Curd,130,23.55
11.09.2018,Water,300,9.05
11.09.2018,Oatmeal,199,9.50
11.09.2018,Fruit tea,300,9.50
11.09.2018,Water,300,11.25
11.09.2018,Latte,300,12.50
11.09.2018,Brownie,30,12.50
11.09.2018,Cookie,15,12.50
11.09.2018,Water,300,15.00
11.09.2018,Water,300,16.00
11.09.2018,Meat with vegetables,300,16.20
11.09.2018,Water,300,16.40
11.09.2018,Grapes,100,17.10
11.09.2018,Apple,176,17.15
11.09.2018,Water,300,17.40
11.09.2018,Peanuts / Almond Nuts,15,18.40
11.09.2018,Cookie,10,18.40
11.09.2018,Water,300,18.45
11.09.2018,Pilaf without meat,150,19.50
11.09.2018,Water,300,19.50
11.09.2018,Water,300,20.50
11.09.2018,Pilaf without meat,60,21.50
11.09.2018,Cookie,10,22.00
11.09.2018,Chocolate/candy,16,22.00
11.09.2018,Peanuts / Almond Nuts,5,23.10
11.09.2018,Curd,130,23.55
12.09.2018,Water,300,8.10
12.09.2018,Scrambled eggs,95,9.20
12.09.2018,Black tea,300,9.20
12.09.2018,Cookie,10,9.20
12.09.2018,Water,400,11.00
12.09.2018,Noodles wok,300,14.40
12.09.2018,Latte,360,15.00
12.09.2018,Brownie,80,15.00
12.09.2018,Water,200,15.30
12.09.2018,Water,300,16.10
12.09.2018,Water,300,17.40
12.09.2018,Apple,215,17.50
12.09.2018,Water,300,18.50
12.09.2018,Water,300,19.55
12.09.2018,Fried potato,130,20.30
12.09.2018,Meat,23,20.30
12.09.2018,Water,300,20.55
13.09.2018,Water,300,8.10
13.09.2018,Water,300,9.45
13.09.2018,Oatmeal,200,10.50
13.09.2018,Fruit tea,250,10.50
13.09.2018,Cake,35,10.50
13.09.2018,Water,300,11.50
13.09.2018,Water,300,13.15
13.09.2018,Paste,20,13.25
13.09.2018,Ice cream,30,13.25
13.09.2018,Water,250,14.40
13.09.2018,Chicken wings,106,16.30
13.09.2018,Fried potato,100,16.30
13.09.2018,Latte,400,16.30
13.09.2018,Water,300,17.55
13.09.2018,Apricots / peaches / nectarines,164,19.00
13.09.2018,Paste,15,19.00
13.09.2018,Water,300,19.05
13.09.2018,Water,300,20.40
13.09.2018,Brownie,84,20.55
13.09.2018,Dried apricots,35,20.55
13.09.2018,Walnuts,56,20.55
13.09.2018,Sausage,85,21.45
13.09.2018,Bread,45,21.45
13.09.2018,Mineral water (Esentuki 4),250,22.15
13.09.2018,Curd,130,23.55
14.09.2018,Water,300,7.35
14.09.2018,Oatmeal,200,10.00
14.09.2018,Fruit tea,250,10.00
14.09.2018,Paste,25,10.00
14.09.2018,Water,300,11.15
14.09.2018,Water,300,14.15
14.09.2018,Apple,198,14.30
14.09.2018,Bread,56,15.30
14.09.2018,Ham,110,15.30
14.09.2018,Paste,33,15.30
14.09.2018,Fruit tea,200,15.30
14.09.2018,Grapes,205,15.30
14.09.2018,Water,200,15.35
14.09.2018,Latte,300,16.50
14.09.2018,Brownie,78,16.50
14.09.2018,Water,300,17.40
14.09.2018,Water,300,18.40
14.09.2018,Water,300,20.30
14.09.2018,Fried potato,130,21.10
14.09.2018,Meat,20,21.10
14.09.2018,Cookie,10,21.10
14.09.2018,Red wine,375,22.00
14.09.2018,Mayonnaise salad,50,22.00
14.09.2018,Cookie,50,22.00
14.09.2018,Peanuts / Almond Nuts,20,22.00
14.09.2018,Bun,50,22.00
14.09.2018,Water,250,22.40
15.09.2018,Water,300,8.20
15.09.2018,Water,300,10.10
15.09.2018,Scrambled eggs,151,10.20
15.09.2018,Black tea,250,10.20
15.09.2018,Cookie,10,10.20
15.09.2018,Water,300,11.45
15.09.2018,Melon,210,12.30
15.09.2018,Water,250,12.40
15.09.2018,Meat,200,15.30
15.09.2018,Fried potato,100,15.30
15.09.2018,Latte,350,15.30
15.09.2018,Water,300,16.35
15.09.2018,Apple,142,16.40
15.09.2018,Water,300,17.35
15.09.2018,Water,300,18.45
15.09.2018,Walnuts,30,18.50
15.09.2018,Red wine,375,20.30
15.09.2018,Strong alcohol,50,20.30
15.09.2018,Mayonnaise salad,120,20.30
15.09.2018,Cheese,20,20.30
15.09.2018,Chocolate/candy,25,20.30
15.09.2018,Water,300,21.10
15.09.2018,Water,250,23.25
16.09.2018,Water,300,8.20
16.09.2018,Water,300,10.20
16.09.2018,Pizza,200,11.15
16.09.2018,Fruit tea,250,11.15
16.09.2018,Chocolate/candy,20,11.15
16.09.2018,Water,300,12.25
16.09.2018,Water,300,13.25
16.09.2018,Water,250,14.55
16.09.2018,Apple,142,14.55
16.09.2018,Fish,100,19.15
16.09.2018,Fried potato,150,19.15
16.09.2018,Vegetable salad,60,19.15
16.09.2018,Mayonnaise salad,60,19.15
16.09.2018,Mors,600,19.15
16.09.2018,Water,300,20.20
16.09.2018,Dried apricots,30,20.35
16.09.2018,Water,300,21.20
16.09.2018,Water,250,22.20
16.09.2018,Walnuts,35,22.30
16.09.2018,Ice cream,75,22.30
16.09.2018,Cookie,10,22.30
16.09.2018,Chocolate/candy,15,22.30
17.09.2018,Water,300,7.10
17.09.2018,Water,300,8.50
17.09.2018,Oatmeal,200,9.50
17.09.2018,Fruit tea,250,9.50
17.09.2018,Cookie,10,9.50
17.09.2018,Water,300,10.45
17.09.2018,Water,300,11.40
17.09.2018,Chicken wings,106,14.50
17.09.2018,Fried potato,135,14.50
17.09.2018,Latte,400,14.50
17.09.2018,Water,300,16.45
17.09.2018,Water,300,17.55
17.09.2018,Melon,260,18.30
17.09.2018,Water,300,18.55
17.09.2018,Cookie,10,18.55
17.09.2018,Ham,74,19.40
17.09.2018,Bread,25,19.40
17.09.2018,Water,300,21.00
17.09.2018,Bread,22,22.10
17.09.2018,Ham,47,22.10
17.09.2018,Mors,150,22.10
17.09.2018,Curd,130,23.55
17.09.2018,Pumpkin seeds,20,23.55
17.09.2018,Cookie,10,23.55
18.09.2018,Water,300,8.10
18.09.2018,Water,300,9.25
18.09.2018,Oatmeal,200,10.40
18.09.2018,Fruit tea,250,10.40
18.09.2018,Cookie,15,10.40
18.09.2018,Water,300,11.40
18.09.2018,Water,350,15.00
18.09.2018,Vegetable salad,100,16.00
18.09.2018,Chicken cutlet,100,16.00
18.09.2018,Pasta,100,16.00
18.09.2018,Mors,250,16.00
18.09.2018,Latte,375,16.20
18.09.2018,Brownie,80,16.20
18.09.2018,Water,300,18.55
18.09.2018,Water,300,19.50
18.09.2018,Water,300,20.50
18.09.2018,Apple,133,21.20
18.09.2018,Water,250,22.25
18.09.2018,Curd,130,23.45
18.09.2018,Patty with cabbage,80,23.45
19.09.2018,Water,300,8.25
19.09.2018,Water,300,9.25
19.09.2018,Oatmeal,160,11.15
19.09.2018,Fruit tea,250,11.15
19.09.2018,Water,300,12.15
19.09.2018,Water,300,14.30
19.09.2018,Chicken wings,106,15.45
19.09.2018,Fried potato,135,15.45
19.09.2018,Latte,400,15.45
19.09.2018,Water,300,16.15
19.09.2018,Apple,144,17.40
19.09.2018,Water,300,19.00
19.09.2018,Dried apricots,32,19.05
19.09.2018,Mineral water (Esentuki 4),250,20.15
19.09.2018,Water,300,21.15
19.09.2018,Water,250,22.50
19.09.2018,Curd,130,23.55
20.09.2018,Water,300,8.30
20.09.2018,Water,300,10.00
20.09.2018,Oatmeal,200,11.35
20.09.2018,Fruit tea,250,11.35
20.09.2018,Water,300,13.40
20.09.2018,Bread,62,13.45
20.09.2018,Chocolate/candy,30,13.45
20.09.2018,Latte,250,13.50
20.09.2018,Brownie,20,13.50
20.09.2018,Water,300,16.10
20.09.2018,Water,300,17.10
20.09.2018,Gym,1,17.10
20.09.2018,Water,300,17.50
20.09.2018,Chocolate/candy,30,18.10
20.09.2018,Zucchini fritters,165,18.10
20.09.2018,Sour cream,55,18.10
20.09.2018,Water,300,18.50
20.09.2018,Apple,156,19.25
20.09.2018,Water,300,20.00
20.09.2018,Mineral water (Esentuki 4),250,20.45
20.09.2018,Water,300,21.45
20.09.2018,Curd,130,23.55
20.09.2018,Pumpkin seeds,20,23.55
21.09.2018,Water,300,10.25
21.09.2018,Oatmeal,200,11.45
21.09.2018,Fruit tea,250,11.45
21.09.2018,Water,300,14.30
21.09.2018,Plum,104,15.00
21.09.2018,Zucchini fritters,79,15.35
21.09.2018,Plum,30,15.35
21.09.2018,Fruit tea,300,16.05
21.09.2018,Patty with curd,85,16.05
21.09.2018,Cookie,30,16.05
21.09.2018,Apple,140,17.10
21.09.2018,Water,300,17.15
21.09.2018,Grapes,110,17.35
21.09.2018,Water,300,18.15
21.09.2018,Water,300,19.15
21.09.2018,Water,300,20.15
21.09.2018,Pilaf without meat,101,21.15
21.09.2018,Peanuts / Almond Nuts,30,21.15
21.09.2018,Vegetable salad,100,21.15
21.09.2018,Red wine,375,22.15
21.09.2018,Water,250,23.55
22.09.2018,Water,300,8.15
22.09.2018,Water,300,10.00
22.09.2018,Scrambled eggs,147,11.50
22.09.2018,Bread,30,11.50
22.09.2018,Black tea,250,11.50
22.09.2018,Cookie,25,11.50
22.09.2018,Water,300,13.10
22.09.2018,Latte,300,15.00
22.09.2018,Cookie,30,15.00
22.09.2018,Water,330,17.20
22.09.2018,Water,300,18.15
22.09.2018,Pilaf without meat,120,19.30
22.09.2018,Bread,100,19.30
22.09.2018,Apple,124,19.30
22.09.2018,Red wine,375,19.30
22.09.2018,Water,300,20.30
22.09.2018,Water,300,22.10
22.09.2018,Black tea,250,22.50
22.09.2018,Cookie,40,22.50
23.09.2018,Water,300,9.20
23.09.2018,Water,300,10.20
23.09.2018,Pizza,200,11.30
23.09.2018,Black tea,300,11.30
23.09.2018,Latte,300,13.10
23.09.2018,Cookie,16,13.10
23.09.2018,Water,300,15.20
23.09.2018,Water,300,16.20
23.09.2018,Water,300,16.55
23.09.2018,Gym,1,16.55
23.09.2018,Pizza,180,17.10
23.09.2018,Peanuts / Almond Nuts,10,17.10
23.09.2018,Apple,135,17.35
23.09.2018,Water,300,18.00
23.09.2018,Water,300,19.00
23.09.2018,Pizza,70,19.55
23.09.2018,Water,250,20.00
23.09.2018,Water,250,21.00
23.09.2018,Pizza,140,22.10
23.09.2018,Pumpkin seeds,20,22.10
23.09.2018,Ice cream,60,22.10
23.09.2018,Water,250,22.55
23.09.2018,Curd,130,23.55
